timestamp,conv_id,input_text,bot_text
"2019-12-20, 11:25:51",2596384490479200,"/find_product_by_category{""category_id"":144}",
"2019-12-20, 11:25:51",2596384490479200,,"Chào Conan Edogawa, mình là trợ lý ảo của Shop Gấu & Bí Ngô"
"2019-12-20, 11:25:51",2596384490479200,https://cf.shopee.vn/file/65fa0eb00b8c83e5f4082e9815ea25a1,"Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm (ví dụ: mình muốn mua xe tập đi...) hoặc tham khảo danh mục sản phẩm của shop nhé!"
"2019-12-20, 11:25:51",2596384490479200,/greet,
"2019-12-20, 11:25:51",2596384490479200,có giá bao nhiêu,"Nếu bạn đang tìm kiếm sản phẩm? Hãy nói với tôi theo 1 cách khác, ví dụ Tìm ghế ăn dặm mastela."
"2019-12-20, 11:25:51",2596384490479200,https://scontent.xx.fbcdn.net/v/t1.15752-9/67525665_2358292017745533_2900117400370282496_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=oyTQSsDYAzcAX-0ngEk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b3babfe65189ce0066a87422a98b7ac6&oe=5EA45A49,Dạ mời bạn tham khảo các loại sản phẩm hiện có tại shop nhé!
"2019-12-20, 11:25:51",2596384490479200,https://minio.dev.ftech.ai/sale-bot-images-latest-f85f07c6/2412e0c5d085d8a49abf0e15d02116df.jpg có giá bao nhiêu,
"2019-12-20, 11:25:51",2596384490479200,"có giá bao nhiêu
https://scontent.xx.fbcdn.net/v/t1.15752-9/67525665_2358292017745533_2900117400370282496_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=oyTQSsDYAzcAX-0ngEk&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=b3babfe65189ce0066a87422a98b7ac6&oe=5EA45A49",Dạ mời bạn tham khảo các loại sản phẩm hiện có tại shop nhé!
"2019-12-20, 11:25:51",2596384490479200,"/agree{""object_type"": ""diu""}",
"2019-12-20, 11:25:51",2596384490479200,"/query_knowledge_base{""price"": ""500k - 1M""}","Conan Edogawa ơi, bạn đã chọn được sản phẩm cần tìm chưa? Có cần shop giúp gì không?"
"2019-12-20, 11:25:51",2596384490479200,"/query_knowledge_base{""brand"": ""Pier""}","Nếu bạn đang tìm kiếm sản phẩm? Hãy nói với tôi theo 1 cách khác, ví dụ Tìm ghế ăn dặm mastela."
"2019-12-20, 11:25:51",2596384490479200,/start_conversation,"Chào Conan Edogawa, mình là trợ lý ảo của Shop Gấu & Bí Ngô"
"2019-12-20, 11:25:51",2596384490479200,https://reviewtcm.com/wp-content/uploads/xe-day-vova.jpg có giá bao nhiêu?,"Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm (ví dụ: mình muốn mua xe tập đi...) hoặc tham khảo danh mục sản phẩm của shop nhé!"
"2019-12-20, 11:25:51",2596384490479200,https://reviewtcm.com/wp-content/uploads/xe-day-vova.jpg có giá bao nhiêu?,
"2019-12-20, 11:25:51",2596384490479200,test nhan tin,Bạn có thể nói với tôi theo 1 cách khác được không?
"2019-12-20, 11:25:51",2596384490479200,https://reviewtcm.com/wp-content/uploads/xe-day-vova.jpg có giá bao nhiêu?,
"2019-12-20, 11:25:51",2596384490479200,https://reviewtcm.com/wp-content/uploads/xe-day-vova.jpg có giá bao nhiêu?,
"2019-12-20, 11:25:51",2596384490479200,cho e hỏi shop mình còn ghế ăn dặm loại này k ạ https://scontent.xx.fbcdn.net/v/t1.15752-9/92664877_857284874739536_7878532899333472256_n.png?_nc_cat=100&_nc_sid=b96e70&_nc_ohc=8hyz8A1A7kIAX8Zqi8Z&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=bbbcb24217efa1a016291a04e3c6a380&oe=5EB66428,
"2019-12-20, 11:25:51",2596384490479200,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/1808095269"", ""product_id"": ""https://shopee.vn/product/36371562/1808095269""}","Sản phẩm  Địu hãng sản xuất Pier, giá 500k - 1m hiện shop đang có giá: *800,000 VND*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2019-12-20, 11:25:51",2596384490479200,shop ơi mình cần mua váy vắt sửa sưa,
"2019-12-20, 11:25:51",2596384490479200,"shop ơi mình cần mua váy vắt sửa
sưa","Chào Conan Edogawa, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm (ví dụ: xe tập đi...) hoặc tham khảo danh mục sản phẩm của shop nhé!"
"2019-12-20, 11:25:51",2596384490479200,https://scontent.xx.fbcdn.net/v/t1.15752-9/93280414_256969065437743_4146021940458422272_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=E_0QcsO0xh8AX-yFG5W&_nc_ad=z-m&_nc_cid=0&_nc_zor=9&_nc_ht=scontent.xx&oh=9c4dc8ffd78c953324faf57a09620466&oe=5EB9ADB8,
"2019-12-20, 11:25:51",2596384490479200,/restart,"Sản phẩm  Xe Đẩy  hiện shop đang có giá: *8,590,000 VND (giá gốc 8,590,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2019-12-20, 11:25:51",2596384490479200,/start_conversation,
"2019-12-20, 11:25:51",2596384490479200,/start_conversation,"Sản phẩm  Xe Đẩy  hiện shop đang có giá: *8,590,000 VND (giá gốc 8,590,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2019-12-20, 11:25:51",2596384490479200,/greet,
"2019-12-20, 11:25:51",2596384490479200,/greet,"Sản phẩm  Xe Đẩy  hiện shop đang có giá: *8,590,000 VND (giá gốc 8,590,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2019-12-20, 11:25:51",2596384490479200,/start_conversation,
"2019-12-20, 11:25:51",2596384490479200,"/query_knowledge_base{""object_type"": ""ghe_an"",""brand"": ""mastela""}","Sản phẩm  Xe Đẩy  hiện shop đang có giá: *8,590,000 VND (giá gốc 8,590,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2019-12-20, 11:25:51",2596384490479200,"/confirm_attribute_value{""price"": ""2M - 5M""}",
"2019-12-20, 11:25:51",2596384490479200,/greet,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?"
"2019-12-20, 11:25:51",2596384490479200,/greet,
"2019-12-20, 11:25:51",2596384490479200,/greet,
"2019-12-20, 11:25:51",2596384490479200,/greet,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
"2019-12-20, 11:25:51",2596384490479200,/greet,
"2019-12-20, 11:25:51",2596384490479200,/start_conversation,"Sản phẩm  Ghế Đa Năng  hiện shop đang có giá: *1,290,000 VND (giá gốc 1,599,000 VND), 1,320,000 VND (giá gốc 1,599,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2019-12-20, 11:25:51",2596384490479200,"/query_knowledge_base{""object_type"": ""quay""}",
"2019-12-20, 11:25:51",2596384490479200,/greet,"Chào Conan Edogawa, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm (ví dụ: xe tập đi...) hoặc tham khảo danh mục sản phẩm của shop nhé!"
"2019-12-20, 11:25:51",2596384490479200,/start_conversation,
"2019-12-20, 11:25:51",2596384490479200,/greet,"Chào Conan Edogawa, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm (ví dụ: xe tập đi...) hoặc tham khảo danh mục sản phẩm của shop nhé!"
"2019-12-20, 11:25:51",2596384490479200,/start_conversation,
"2019-12-20, 11:25:51",2596384490479200,"/query_knowledge_base{""object_type"": ""xe_tap_di""}","Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,"/confirm_attribute_value{""price"": ""100k - 500k""}","Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,Xe tập đi giá sao ạ,"Chào Conan Edogawa, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2019-12-20, 11:25:51",2596384490479200,"/confirm_attribute_value{""price"": ""1M - 2M""}",
"2019-12-20, 11:25:51",2596384490479200,/greet,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
"2019-12-20, 11:25:51",2596384490479200,/greet,
"2019-12-20, 11:25:51",2596384490479200,/greet,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,"/greet
/greet","Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,hello,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,/greet,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,/greet,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,https://cf.shopee.vn/file/5428a8fa1e572602a819450e7e12a2a2 có giá bao nhiêu,"Chào Conan Edogawa, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2019-12-20, 11:25:51",2596384490479200,/greet,"Sản phẩm  Quây góc vuông cánh nhỏ hình ngôi nhà  hiện shop đang có giá: *1,040,000 VND (giá gốc 1,290,000 VND), 1,340,000 VND (giá gốc 1,390,000 VND), 1,440,000 VND (giá gốc 1,490,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2019-12-20, 11:25:51",2596384490479200,/greet,
"2019-12-20, 11:25:51",2596384490479200,/greet,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,,"Chào Conan Edogawa, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2019-12-20, 11:25:51",2596384490479200,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,,"Chào Conan Edogawa, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2019-12-20, 11:25:51",2596384490479200,,
"2019-12-20, 11:25:51",2596384490479200,,Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
"2019-12-20, 11:25:51",2596384490479200,,
"2019-12-20, 11:25:51",2596384490479200,,
"2019-12-20, 11:25:51",2596384490479200,,"Sản phẩm  Xe Tập Đi giá 1m - 2m hiện shop đang có giá: *1,130,000 VND (giá gốc 1,285,000 VND), 1,099,000 VND (giá gốc 1,285,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2019-12-20, 11:25:51",2596384490479200,,
"2019-12-20, 11:25:51",2596384490479200,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,,"Sản phẩm  Xe tập đi đa năng kiêm bập bênh Zaracos Mura (Mỹ)  hiện shop đang có giá: *1,130,000 VND (giá gốc 1,285,000 VND)*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
"2019-12-20, 11:25:51",2596384490479200,,
"2019-12-20, 11:25:51",2596384490479200,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2019-12-20, 11:25:51",2596384490479200,,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2020-06-10, 08:46:49",2187124484690852,bàn kích cỡ thế nào bạn,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-06-10, 08:46:49",2187124484690852,bộ bàn ghế đa năng lego holla,
"2020-06-10, 08:46:49",2187124484690852,hoặc lego umoo,
"2020-06-10, 07:05:50",1768996979807474,sh có bán rời phần bình xay của babymoov ko?,
"2020-06-10, 07:00:07",2925795474207970,/start_conversation,"Chào Do Thu Trang, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-06-10, 07:00:07",2925795474207970,Hi shop,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2020-06-10, 07:00:07",2925795474207970,Cho m xin báo giá xe lắc holla,"Sản phẩm  Xe Chòi Chân hãng sản xuất Holla  có giá bán thấp nhất từ: *510,000 VND*, bạn vui lòng bấm vào sản phẩm để xem giá bán và thông tin chi tiết!"
"2020-06-10, 07:00:07",2925795474207970,,
"2020-06-10, 06:18:18",3245749472112090,/start_conversation,"Chào Tran ThuThao, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-06-10, 06:18:18",3245749472112090,"https://scontent.xx.fbcdn.net/v/t1.15752-9/101961111_3117215048361312_6248374759306821632_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=WQRWplYHkn4AX-PY2YP&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=03be5d7adadd1ee1ebaa6423aced3517&oe=5F05A73A
Này còn ko shop ah
Giá sao vậy ah","Sản phẩm Địu cao cấp Infantino Flip 4 in 1 Mỹ - Chính hãng  hiện shop đang có mức giá: *690,000 VND (giá gốc 1,000,000 VND)*.
"
"2020-06-10, 06:18:18",3245749472112090,Mấy màu vậy ah,
"2020-06-10, 06:04:09",2745523448793940,"Shop ơi còn 2sp này ko ạ
https://scontent.xx.fbcdn.net/v/t1.15752-9/103114211_284607959570803_1792558361945641202_n.jpg?_nc_cat=108&_nc_sid=b96e70&_nc_ohc=LV8SHjrSWbQAX-QFPum&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=d5cfe03f18f84e851e27b16206647051&oe=5F05FB03
https://scontent.xx.fbcdn.net/v/t1.15752-9/103089442_276679890198365_1879072397328721306_n.jpg?_nc_cat=111&_nc_sid=b96e70&_nc_ohc=lntDZWPFzNgAX-l2g0R&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=48f5b2332d4d41356f851fc1610ae118&oe=5F07B0FE
https://scontent.xx.fbcdn.net/v/t1.15752-9/99246329_981615658953468_953620779960893440_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_ohc=MGs_RtZPMMMAX8UC61H&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=aef775016afde2a4cad155cd107953d6&oe=5F06721C
https://scontent.xx.fbcdn.net/v/t1.15752-9/97499495_713087996118235_4056289843032883200_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=1HmhP32dmoAAX8-QLlC&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=ecb22a3f23a558d2cbb9024f5d6b5ec5&oe=5F060516",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
"2020-06-10, 06:04:09",2745523448793940,"Ship giúp m 1 thỏ ú oà vs bộ số và chữ cái này đến vincom Nguyễn Chí Thanh trước 4h được ko ah
0916795217 ạ",
"2020-06-10, 05:47:18",1474871625902822,Cho mình giá của thanh chắn cầu thang nghen shop,
"2020-06-10, 05:47:18",1474871625902822,"Và giá tông đơ doux
Giá ntn ạ",
"2020-06-10, 05:47:18",1474871625902822,Minhd muốn xin giá của thanh chắn và tông đơ,
"2020-06-10, 05:47:18",1474871625902822,"/confirm_object_type{""object_type"": ""thanh_chan_giuong""}",
"2020-06-10, 05:47:18",1474871625902822,Thanh chắn cầu thang chứ,
"2020-06-10, 05:47:18",1474871625902822,"/confirm_attribute_value{""price"": ""100k - 500k""}",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
"2020-06-10, 05:47:18",1474871625902822,,
"2020-06-05, 06:33:48",1817724428325324,/start_conversation,"Chào Bun Dang, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-06-05, 06:33:48",1817724428325324,https://scontent.xx.fbcdn.net/v/t1.15752-9/102333411_683428905781158_5641958259381239808_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=mWJnGv3ECTAAX_R4nDE&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=07f4cc7927a25d469efae1abe4451867&oe=5EFFDE45,Bạn đang tìm kiếm thông tin gì ạ?
"2020-06-05, 06:33:48",1817724428325324,Giá bn b,"Sản phẩm Bộ bảng gỗ chữ  hiện shop đang có mức giá: *140,000 VND (giá gốc 210,000 VND)*.
"
"2020-06-05, 06:33:48",1817724428325324,https://scontent.xx.fbcdn.net/v/t1.15752-9/102627094_274626937065892_2311619740226813952_n.jpg?_nc_cat=102&_nc_sid=b96e70&_nc_ohc=GIEUXWOrgTAAX9yFmhx&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=fc77deb6b4bca51fd1063e55bafceb21&oe=5F013B90,
"2020-06-05, 06:33:48",1817724428325324,"/query_knowledge_base{""url"": ""https://shopee.vn/product/36371562/7413613537"", ""product_id"": ""https://shopee.vn/product/36371562/7413613537""}","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)"
"2020-06-05, 06:33:48",1817724428325324,https://scontent.xx.fbcdn.net/v/t1.15752-9/102333411_683428905781158_5641958259381239808_n.jpg?_nc_cat=106&_nc_sid=b96e70&_nc_ohc=-6ke0DZ3hB8AX-tud5H&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=d98070b8dabc57454a6c9094a72b2196&oe=5F07C745,
"2020-06-05, 06:33:48",1817724428325324,T lấy 1 bộ này nhé,
"2020-06-05, 06:33:48",1817724428325324,Ship t đc này nhé khu xí nghiệp ép dầu xã tam hợp huyện bình xuyên tỉnh Vĩnh phúc 0985341344,"Dạ, sản phẩm hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!"
"2020-06-05, 06:33:48",1817724428325324,,"Sản phẩm Bộ bảng gỗ chữ  hiện shop đang có mức giá: *140,000 VND (giá gốc 210,000 VND)*.
"
"2020-06-05, 06:33:48",1817724428325324,,
"2020-06-05, 06:33:48",1817724428325324,,"Sản phẩm Bộ bảng gỗ chữ  hiện shop đang có mức giá: *140,000 VND (giá gốc 210,000 VND)*.
"
"2020-06-05, 06:33:48",1817724428325324,,
"2020-06-10, 04:33:15",2217553041627018,Bạnoi,"Chào bạn, mình là trợ lý ảo của Shop Gấu & Bí Ngô, mình giúp gì được bạn ạ?"
"2020-06-10, 04:33:15",2217553041627018,Bạn oi cho minh hoi bên bạn bán câu tuột,
"2020-06-10, 04:33:15",2217553041627018,"Có mẩu cho minh coi voi
https://scontent.xx.fbcdn.net/v/t1.15752-9/102658718_661047928083866_2390465159736030857_n.jpg?_nc_cat=110&_nc_sid=b96e70&_nc_oc=AQmGYR5QtSG1Gme-3IWsHJeGFHwgayZVfmyg71eq7G6fGyzNhbtzMbuBFoQnCjAVNoF4Qy3n3_hxh6HvHX2e1doJ&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=3f7bf82bf8d8d687a6cb80709abe4cd8&oe=5F064005","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)"
"2020-06-10, 04:33:15",2217553041627018,"/disagree{""object_type"": null}",
"2020-06-10, 04:33:15",2217553041627018,/connect_employee,
"2020-06-10, 04:33:15",2217553041627018,,Bạn vui lòng mô tả rõ mong muốn của bạn hoặc chat với nhân viên tư vấn nhé!
"2020-06-10, 04:11:51",2963071313772960,/start_conversation,"Chào Cao Cha, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-06-10, 03:46:47",2930165970343785,"https://scontent.xx.fbcdn.net/v/t1.15752-9/102840894_2762173374055815_7281310371041995085_n.jpg?_nc_cat=104&_nc_sid=b96e70&_nc_ohc=s_K33Rvk3T4AX_MBKMJ&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=6816e996d38d0fd90a869f338890d5df&oe=5F077F44
Shop ơi bên m có sẵn ghế joie stages này k ah",Dạ mời bạn tham khảo sản phẩm hiện có tại shop nhé!
"2020-06-10, 03:46:47",2930165970343785,Màu mình gửi còn k b ơi,
"2020-06-10, 03:46:47",2930165970343785,,"Sản phẩm 𝐆𝐡𝐞̂́ 𝐨̂ 𝐭𝐨̂ cao cấp 𝐄𝐯𝐞𝐫𝐲 𝐒𝐭𝐚𝐠𝐞 𝐅𝐗 𝐒𝐢𝐠𝐧𝐚𝐭𝐮𝐫𝐞 (NOIR) hãng sản xuất Joie hiện shop đang có mức giá: *7,990,000 VND*.
"
"2020-06-10, 03:46:47",2930165970343785,,
"2020-06-10, 03:12:09",2311767488897738,/start_conversation,"Chào Minh Thu, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-06-10, 03:12:09",2311767488897738,"https://scontent.xx.fbcdn.net/v/t1.15752-9/102877533_1234829613576851_1433586070590063973_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=VFULcV3sIkEAX_5C9uw&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=93a6245a40218c6b7bff328746ea0ca7&oe=5F06B9D9
cho e hỏi ngựa này gia ssao ạ","Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)"
"2020-06-10, 03:12:09",2311767488897738,,
"2020-06-10, 03:12:09",2311767488897738,,
"2020-06-10, 02:52:53",2230209463687587,Okie mình cảm ơn!,"Dạ, cảm ơn ạ!"
"2020-05-25, 02:35:19",2891958157587464,Mình muốn tìm ghế ngồi ô tô cho bé ạ,
"2020-05-25, 02:35:19",2891958157587464,"/confirm_object_type{""object_type"": ""ghe_o_to""}",
"2020-05-25, 02:35:19",2891958157587464,"/confirm_attribute_value{""price"": ""NULL""}",
"2020-05-25, 02:35:19",2891958157587464,"/confirm_attribute_value{""brand"": ""NULL""}",
"2020-05-25, 02:35:19",2891958157587464,"/confirm_attribute_value{""color"": ""NULL""}",
"2020-05-25, 02:35:19",2891958157587464,"/confirm_attribute_value{""origin"": ""NULL""}",
"2020-05-25, 02:35:19",2891958157587464,"/confirm_attribute_value{""age_of_use"": ""0-36 Tháng""}",
"2020-05-25, 02:35:19",2891958157587464,"/confirm_attribute_value{""guarantee"": ""NULL""}",Dạ mời bạn tham khảo sản phẩm Ghế Ô Tô độ tuổi sử dụng 0-36 Tháng hiện có tại shop nhé!
"2020-05-25, 02:35:19",2891958157587464,"https://scontent.xx.fbcdn.net/v/t1.15752-9/103278080_735338127204381_4161603760796603519_n.jpg?_nc_cat=103&_nc_sid=b96e70&_nc_ohc=arFOcmEaabQAX-rRrrs&_nc_ad=z-m&_nc_cid=0&_nc_ht=scontent.xx&oh=b6299a2d72cea757fe1c0719f4dff225&oe=5F06EB83
Mình muốn mua ghế này",
"2020-05-25, 02:35:19",2891958157587464,Mình ck và bên bạn có thể hỗ trợ giao hàng ra bến xe giúp mình dk ạ,"Dạ, có phải bạn muốn hỏi một trong các sản phẩm dưới đây không ạ?
 (Vui lòng ấn chọn 1 sản phẩm)"
"2020-05-25, 02:35:19",2891958157587464,Mình gửi nhà xe vào,
"2020-05-25, 02:35:19",2891958157587464,,
"2020-06-10, 02:45:59",5116749278367141,/start_conversation,"Chào Phùng Minh Anh, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-06-10, 02:45:59",5116749278367141,"bên mình có Bình sữa Lansinoh 160ml không ạ
giá bao nhiêu ạ?",
"2020-06-10, 02:45:59",5116749278367141,"/confirm_attribute_value{""brand"": ""NULL_2""}","Dạ, sản phẩm Bình Sữa kích thước 160Ml hiện tại bên shop đang tạm hết hàng ạ. Bạn tham khảo các sản phẩm khác dành cho bé nhé!"
"2020-06-10, 02:45:59",5116749278367141,,
"2020-06-10, 02:41:00",2955856674491671,Thế trong khoảng giá này loại nào có kích thước rộng rãi cho bé nằm ko ah,"Mình chưa xác định được món đồ bạn hỏi, bạn mô tả rõ hơn giúp mình nhé!"
"2020-06-10, 02:41:00",2955856674491671,Mình cần hỏi về xe đẩy trong khoảng 2-3 tr,
"2020-06-09, 09:40:57",3958024954269387,/start_conversation,"Chào Thư Lê, mình là trợ lý ảo của Shop Gấu & Bí Ngô!
Để hỗ trợ bạn nhanh nhất có thể, vui lòng mô tả ngắn gọn và rõ ràng sản phẩm muốn tìm kiếm nhé!"
"2020-06-09, 09:40:57",3958024954269387,kệ chữ A của winfun còn kg,"Sản phẩm Kệ chữ A phát nhạc 5 trong 1 Winfun 0846 hãng sản xuất Winfun hiện shop đang có hãng sản xuất: *Winfun*.
Bạn tham khảo các sản phẩm sau nhé ạ:"
